"boundaryCondition","compartmentCode","constant","cyId","derivedUnits","exponent","fast","fbc_charge","fbc_chemicalFormula","fbc_lowerFluxBound","fbc_objective-obj","fbc_upperFluxBound","hasOnlySubstanceUnits","kind","label","metaId","multiplier","name","reversible","sbml compartment","sbml id","sbml type","sbml type ext","sbo","scale","selected","shared name","units","unitSid","value"
,,,"meta_R_DDPA",,,"false",,,"cobra_0_bound",,"cobra_default_ub",,,"3-deoxy-D-arabino-heptulosonate 7-phosphate synthetase","meta_R_DDPA",,,"false",,"R_DDPA","reaction","reaction irreversible","SBO:0000176",,"false","3-deoxy-D-arabino-heptulosonate 7-phosphate synthetase",,,
,,,"meta_R_GUACYC",,,"false",,,"cobra_0_bound",,"cobra_default_ub",,,"Guanylate cyclase","meta_R_GUACYC",,,"false",,"R_GUACYC","reaction","reaction irreversible","SBO:0000176",,"false","Guanylate cyclase",,,
,,,"meta_R_H2ASE_syn",,,"false",,,"cobra_default_lb",,"cobra_default_ub",,,"Bidirectional [NiFe] Hydrogenase","meta_R_H2ASE_syn",,,"true",,"R_H2ASE_syn","reaction","reaction reversible","SBO:0000176",,"false","Bidirectional [NiFe] Hydrogenase",,,
,,,"meta_R_G3PD",,,"false",,,"cobra_0_bound",,"cobra_default_ub",,,"Glycerol-3-phosphate dehydrogenase (FAD)","meta_R_G3PD",,,"false",,"R_G3PD","reaction","reaction irreversible","SBO:0000176",,"false","Glycerol-3-phosphate dehydrogenase (FAD)",,,
,,,"meta_R_G3PD1ir",,,"false",,,"cobra_default_lb",,"cobra_default_ub",,,"Glycerol 3 phosphate dehydrogenase  NAD ","meta_R_G3PD1ir",,,"true",,"R_G3PD1ir","reaction","reaction reversible","SBO:0000176",,"false","Glycerol 3 phosphate dehydrogenase  NAD ",,,
,,,"meta_R_G6PBDH",,,"false",,,"cobra_0_bound",,"cobra_default_ub",,,"Beta-D-Glucose-6-phosphate NADP+ 1-oxoreductase","meta_R_G6PBDH",,,"false",,"R_G6PBDH","reaction","reaction irreversible","SBO:0000176",,"false","Beta-D-Glucose-6-phosphate NADP+ 1-oxoreductase",,,
,,,"meta_R_HCO3E",,,"false",,,"cobra_default_lb",,"cobra_default_ub",,,"HCO3 equilibration reaction","meta_R_HCO3E",,,"true",,"R_HCO3E","reaction","reaction reversible","SBO:0000176",,"false","HCO3 equilibration reaction",,,
,,,"meta_R_DDPGA",,,"false",,,"cobra_default_lb",,"cobra_default_ub",,,"2-dehydro-3-deoxy-phosphogluconate aldolase","meta_R_DDPGA",,,"true",,"R_DDPGA","reaction","reaction reversible","SBO:0000176",,"false","2-dehydro-3-deoxy-phosphogluconate aldolase",,,
,,,"meta_R_HEX7",,,"false",,,"cobra_0_bound",,"cobra_default_ub",,,"Hexokinase (D-fructose:ATP)","meta_R_HEX7",,,"false",,"R_HEX7","reaction","reaction irreversible","SBO:0000176",,"false","Hexokinase (D-fructose:ATP)",,,
,,,"meta_R_HIBDkt",,,"false",,,"cobra_0_bound",,"cobra_default_ub",,,"3-hydroxyisobutyrate dehydrogenase","meta_R_HIBDkt",,,"false",,"R_HIBDkt","reaction","reaction irreversible","SBO:0000176",,"false","3-hydroxyisobutyrate dehydrogenase",,,
,,,"meta_R_HISTRS",,,"false",,,"cobra_0_bound",,"cobra_default_ub",,,"Histidyl-tRNA synthetase","meta_R_HISTRS",,,"false",,"R_HISTRS","reaction","reaction irreversible","SBO:0000176",,"false","Histidyl-tRNA synthetase",,,
,,,"meta_R_G5SD",,,"false",,,"cobra_0_bound",,"cobra_default_ub",,,"Glutamate-5-semialdehyde dehydrogenase","meta_R_G5SD",,,"false",,"R_G5SD","reaction","reaction irreversible","SBO:0000176",,"false","Glutamate-5-semialdehyde dehydrogenase",,,
,,,"meta_R_G6PDH2r",,,"false",,,"cobra_0_bound",,"cobra_default_ub",,,"Glucose 6-phosphate dehydrogenase","meta_R_G6PDH2r",,,"false",,"R_G6PDH2r","reaction","reaction irreversible","SBO:0000176",,"false","Glucose 6-phosphate dehydrogenase",,,
,,,"meta_R_GAPD",,,"false",,,"cobra_0_bound",,"cobra_default_ub",,,"Glyceraldehyde-3-phosphate dehydrogenase","meta_R_GAPD",,,"false",,"R_GAPD","reaction","reaction irreversible","SBO:0000176",,"false","Glyceraldehyde-3-phosphate dehydrogenase",,,
,,,"meta_R_DES_12",,,"false",,,"cobra_0_bound",,"cobra_default_ub",,,"Stearoyl-CoA desaturase (delta-12 desaturase)","meta_R_DES_12",,,"false",,"R_DES_12","reaction","reaction irreversible","SBO:0000176",,"false","Stearoyl-CoA desaturase (delta-12 desaturase)",,,
,,,"meta_R_GAPDi_nadp",,,"false",,,"cobra_0_bound",,"cobra_default_ub",,,"Glyceraldehyde-3-phosphate dehydrogenase (NAD(P)+) (phosphorylating)","meta_R_GAPDi_nadp",,,"false",,"R_GAPDi_nadp","reaction","reaction irreversible","SBO:0000176",,"false","Glyceraldehyde-3-phosphate dehydrogenase (NAD(P)+) (phosphorylating)",,,
,,,"meta_R_GLCP2",,,"false",,,"cobra_0_bound",,"cobra_default_ub",,,"Glycogen phosphorylase","meta_R_GLCP2",,,"false",,"R_GLCP2","reaction","reaction irreversible","SBO:0000176",,"false","Glycogen phosphorylase",,,
,,,"meta_R_GARFT",,,"false",,,"cobra_default_lb",,"cobra_default_ub",,,"Phosphoribosylglycinamide formyltransferase","meta_R_GARFT",,,"true",,"R_GARFT","reaction","reaction reversible","SBO:0000176",,"false","Phosphoribosylglycinamide formyltransferase",,,
,,,"meta_R_HISTD",,,"false",,,"cobra_0_bound",,"cobra_default_ub",,,"Histidinol dehydrogenase","meta_R_HISTD",,,"false",,"R_HISTD","reaction","reaction irreversible","SBO:0000176",,"false","Histidinol dehydrogenase",,,
,,,"meta_R_HMBS",,,"false",,,"cobra_0_bound",,"cobra_default_ub",,,"Hydroxymethylbilane synthase","meta_R_HMBS",,,"false",,"R_HMBS","reaction","reaction irreversible","SBO:0000176",,"false","Hydroxymethylbilane synthase",,,
,,,"meta_R_HPROa",,,"false",,,"cobra_0_bound",,"cobra_default_ub",,,"L hydroxyproline reductase  NAD ","meta_R_HPROa",,,"false",,"R_HPROa","reaction","reaction irreversible","SBO:0000176",,"false","L hydroxyproline reductase  NAD ",,,
,,,"meta_R_GF6PTA",,,"false",,,"cobra_0_bound",,"cobra_default_ub",,,"Glutamine-fructose-6-phosphate transaminase","meta_R_GF6PTA",,,"false",,"R_GF6PTA","reaction","reaction irreversible","SBO:0000176",,"false","Glutamine-fructose-6-phosphate transaminase",,,
,,,"meta_R_HOXG",,,"false",,,"cobra_0_bound",,"cobra_default_ub",,,"Heme oxygenase 1","meta_R_HOXG",,,"false",,"R_HOXG","reaction","reaction irreversible","SBO:0000176",,"false","Heme oxygenase 1",,,
,,,"meta_R_DES_15",,,"false",,,"cobra_0_bound",,"cobra_default_ub",,,"Stearoyl-CoA desaturase (delta-15 desaturase)","meta_R_DES_15",,,"false",,"R_DES_15","reaction","reaction irreversible","SBO:0000176",,"false","Stearoyl-CoA desaturase (delta-15 desaturase)",,,
,,,"meta_R_HPROb",,,"false",,,"cobra_0_bound",,"cobra_default_ub",,,"L hydroxyproline reductase  NADP ","meta_R_HPROb",,,"false",,"R_HPROb","reaction","reaction irreversible","SBO:0000176",,"false","L hydroxyproline reductase  NADP ",,,
,,,"meta_R_GHMT2r",,,"false",,,"cobra_default_lb",,"cobra_default_ub",,,"Glycine hydroxymethyltransferase, reversible","meta_R_GHMT2r",,,"true",,"R_GHMT2r","reaction","reaction reversible","SBO:0000176",,"false","Glycine hydroxymethyltransferase, reversible",,,
,,,"meta_R_GK1",,,"false",,,"cobra_default_lb",,"cobra_default_ub",,,"Guanylate kinase (GMP:ATP)","meta_R_GK1",,,"true",,"R_GK1","reaction","reaction reversible","SBO:0000176",,"false","Guanylate kinase (GMP:ATP)",,,
,,,"meta_R_HSDxi",,,"false",,,"cobra_default_lb",,"cobra_default_ub",,,"Homoserine dehydrogenase  NADH   irreversible","meta_R_HSDxi",,,"true",,"R_HSDxi","reaction","reaction reversible","SBO:0000176",,"false","Homoserine dehydrogenase  NADH   irreversible",,,
,,,"meta_R_GLBRAN2",,,"false",,,"cobra_0_bound",,"cobra_default_ub",,,"1,4-alpha-glucan branching enzyme (glycogen -> bglycogen)","meta_R_GLBRAN2",,,"false",,"R_GLBRAN2","reaction","reaction irreversible","SBO:0000176",,"false","1,4-alpha-glucan branching enzyme (glycogen -> bglycogen)",,,
,,,"meta_R_DES_6",,,"false",,,"cobra_0_bound",,"cobra_default_ub",,,"Stearoyl-CoA desaturase (delta-6 desaturase)","meta_R_DES_6",,,"false",,"R_DES_6","reaction","reaction irreversible","SBO:0000176",,"false","Stearoyl-CoA desaturase (delta-6 desaturase)",,,
,,,"meta_R_GLGC",,,"false",,,"cobra_0_bound",,"cobra_default_ub",,,"Glucose-1-phosphate adenylyltransferase","meta_R_GLGC",,,"false",,"R_GLGC","reaction","reaction irreversible","SBO:0000176",,"false","Glucose-1-phosphate adenylyltransferase",,,
,,,"meta_R_HPYRRx",,,"false",,,"cobra_0_bound",,"cobra_default_ub",,,"Hydroxypyruvate reductase (NADH)","meta_R_HPYRRx",,,"false",,"R_HPYRRx","reaction","reaction irreversible","SBO:0000176",,"false","Hydroxypyruvate reductase (NADH)",,,
,,,"meta_R_HSK",,,"false",,,"cobra_0_bound",,"cobra_default_ub",,,"Homoserine kinase","meta_R_HSK",,,"false",,"R_HSK","reaction","reaction irreversible","SBO:0000176",,"false","Homoserine kinase",,,
,,,"meta_R_ICDHyr",,,"false",,,"cobra_0_bound",,"cobra_default_ub",,,"Isocitrate dehydrogenase (NADP)","meta_R_ICDHyr",,,"false",,"R_ICDHyr","reaction","reaction irreversible","SBO:0000176",,"false","Isocitrate dehydrogenase (NADP)",,,
,,,"meta_R_GLMS_syn",,,"false",,,"cobra_0_bound",,"cobra_default_ub",,,"L-glutamate ferredoxin oxidoreductase","meta_R_GLMS_syn",,,"false",,"R_GLMS_syn","reaction","reaction irreversible","SBO:0000176",,"false","L-glutamate ferredoxin oxidoreductase",,,
,,,"meta_R_GLCP",,,"false",,,"cobra_0_bound",,"cobra_default_ub",,,"Glycogen phosphorylase","meta_R_GLCP",,,"false",,"R_GLCP","reaction","reaction irreversible","SBO:0000176",,"false","Glycogen phosphorylase",,,
,,,"meta_R_DES_6B",,,"false",,,"cobra_0_bound",,"cobra_default_ub",,,"Stearoyl-CoA desaturase (delta-6 desaturase)","meta_R_DES_6B",,,"false",,"R_DES_6B","reaction","reaction irreversible","SBO:0000176",,"false","Stearoyl-CoA desaturase (delta-6 desaturase)",,,
,,,"meta_R_GLCS1",,,"false",,,"cobra_0_bound",,"cobra_default_ub",,,"Glycogen synthase (ADPGlc)","meta_R_GLCS1",,,"false",,"R_GLCS1","reaction","reaction irreversible","SBO:0000176",,"false","Glycogen synthase (ADPGlc)",,,
,,,"meta_R_GLNS",,,"false",,,"cobra_0_bound",,"cobra_default_ub",,,"Glutamine synthetase","meta_R_GLNS",,,"false",,"R_GLNS","reaction","reaction irreversible","SBO:0000176",,"false","Glutamine synthetase",,,
,,,"meta_R_HSTPT",,,"false",,,"cobra_0_bound",,"cobra_default_ub",,,"Histidinol-phosphate transaminase","meta_R_HSTPT",,,"false",,"R_HSTPT","reaction","reaction irreversible","SBO:0000176",,"false","Histidinol-phosphate transaminase",,,
,,,"meta_R_ICHORS",,,"false",,,"cobra_default_lb",,"cobra_default_ub",,,"Isochorismate synthase","meta_R_ICHORS",,,"true",,"R_ICHORS","reaction","reaction reversible","SBO:0000176",,"false","Isochorismate synthase",,,
,,,"meta_R_IGPDH",,,"false",,,"cobra_0_bound",,"cobra_default_ub",,,"Imidazoleglycerol-phosphate dehydratase","meta_R_IGPDH",,,"false",,"R_IGPDH","reaction","reaction irreversible","SBO:0000176",,"false","Imidazoleglycerol-phosphate dehydratase",,,
,,,"meta_R_DES_9",,,"false",,,"cobra_0_bound",,"cobra_default_ub",,,"Stearoyl-CoA desaturase (delta-9 desaturase)","meta_R_DES_9",,,"false",,"R_DES_9","reaction","reaction irreversible","SBO:0000176",,"false","Stearoyl-CoA desaturase (delta-9 desaturase)",,,
,,,"meta_R_IG3PS",,,"false",,,"cobra_0_bound",,"cobra_default_ub",,,"Imidazole-glycerol-3-phosphate synthase","meta_R_IG3PS",,,"false",,"R_IG3PS","reaction","reaction irreversible","SBO:0000176",,"false","Imidazole-glycerol-3-phosphate synthase",,,
,,,"meta_R_IGPS",,,"false",,,"cobra_0_bound",,"cobra_default_ub",,,"Indole-3-glycerol-phosphate synthase","meta_R_IGPS",,,"false",,"R_IGPS","reaction","reaction irreversible","SBO:0000176",,"false","Indole-3-glycerol-phosphate synthase",,,
,,,"meta_R_GLNTRAT",,,"false",,,"cobra_0_bound",,"cobra_default_ub",,,"Glutamyl-tRNA(Gln) amidotransferase","meta_R_GLNTRAT",,,"false",,"R_GLNTRAT","reaction","reaction irreversible","SBO:0000176",,"false","Glutamyl-tRNA(Gln) amidotransferase",,,
,,,"meta_R_ILETA",,,"false",,,"cobra_default_lb",,"cobra_default_ub",,,"Isoleucine transaminase","meta_R_ILETA",,,"true",,"R_ILETA","reaction","reaction reversible","SBO:0000176",,"false","Isoleucine transaminase",,,
,,,"meta_R_DHAD1",,,"false",,,"cobra_0_bound",,"cobra_default_ub",,,"Dihydroxy-acid dehydratase (2,3-dihydroxy-3-methylbutanoate)","meta_R_DHAD1",,,"false",,"R_DHAD1","reaction","reaction irreversible","SBO:0000176",,"false","Dihydroxy-acid dehydratase (2,3-dihydroxy-3-methylbutanoate)",,,
,,,"meta_R_ILETRS",,,"false",,,"cobra_0_bound",,"cobra_default_ub",,,"Isoleucyl-tRNA synthetase","meta_R_ILETRS",,,"false",,"R_ILETRS","reaction","reaction irreversible","SBO:0000176",,"false","Isoleucyl-tRNA synthetase",,,
,,,"meta_R_IMPD",,,"false",,,"cobra_0_bound",,"cobra_default_ub",,,"IMP dehydrogenase","meta_R_IMPD",,,"false",,"R_IMPD","reaction","reaction irreversible","SBO:0000176",,"false","IMP dehydrogenase",,,
,,,"meta_R_LALDO",,,"false",,,"cobra_default_lb",,"cobra_default_ub",,,"D-Lactaldehyde NAD+ oxidoreductase (glutathione-formylating)","meta_R_LALDO",,,"true",,"R_LALDO","reaction","reaction reversible","SBO:0000176",,"false","D-Lactaldehyde NAD+ oxidoreductase (glutathione-formylating)",,,
,,,"meta_R_DHAD2",,,"false",,,"cobra_0_bound",,"cobra_default_ub",,,"Dihydroxy-acid dehydratase (2,3-dihydroxy-3-methylpentanoate)","meta_R_DHAD2",,,"false",,"R_DHAD2","reaction","reaction irreversible","SBO:0000176",,"false","Dihydroxy-acid dehydratase (2,3-dihydroxy-3-methylpentanoate)",,,
,,,"meta_R_LCARS",,,"false",,,"cobra_default_lb",,"cobra_default_ub",,,"Lacaldehyde reductase (S-propane-1,2-diol forming)","meta_R_LCARS",,,"true",,"R_LCARS","reaction","reaction reversible","SBO:0000176",,"false","Lacaldehyde reductase (S-propane-1,2-diol forming)",,,
,,,"meta_R_LYCOPC",,,"false",,,"cobra_0_bound",,"cobra_default_ub",,,"Lycopene cyclase","meta_R_LYCOPC",,,"false",,"R_LYCOPC","reaction","reaction irreversible","SBO:0000176",,"false","Lycopene cyclase",,,
,,,"meta_R_IPMD",,,"false",,,"cobra_0_bound",,"cobra_default_ub",,,"3-isopropylmalate dehydrogenase","meta_R_IPMD",,,"false",,"R_IPMD","reaction","reaction irreversible","SBO:0000176",,"false","3-isopropylmalate dehydrogenase",,,
,,,"meta_R_IPPMIa",,,"false",,,"cobra_default_lb",,"cobra_default_ub",,,"3-isopropylmalate dehydratase","meta_R_IPPMIa",,,"true",,"R_IPPMIa","reaction","reaction reversible","SBO:0000176",,"false","3-isopropylmalate dehydratase",,,
,,,"meta_R_MAN1PT",,,"false",,,"cobra_0_bound",,"cobra_default_ub",,,"Mannose 1 phosphate guanylyltransferase","meta_R_MAN1PT",,,"false",,"R_MAN1PT","reaction","reaction irreversible","SBO:0000176",,"false","Mannose 1 phosphate guanylyltransferase",,,
,,,"meta_R_NADK",,,"false",,,"cobra_0_bound",,"cobra_default_ub",,,"NAD kinase","meta_R_NADK",,,"false",,"R_NADK","reaction","reaction irreversible","SBO:0000176",,"false","NAD kinase",,,
,,,"meta_R_DHDPRy",,,"false",,,"cobra_0_bound",,"cobra_default_ub",,,"Dihydrodipicolinate reductase (NADPH)","meta_R_DHDPRy",,,"false",,"R_DHDPRy","reaction","reaction irreversible","SBO:0000176",,"false","Dihydrodipicolinate reductase (NADPH)",,,
,,,"meta_R_MECDPS",,,"false",,,"cobra_0_bound",,"cobra_default_ub",,,"2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase","meta_R_MECDPS",,,"false",,"R_MECDPS","reaction","reaction irreversible","SBO:0000176",,"false","2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase",,,
,,,"meta_R_DHDPS",,,"false",,,"cobra_0_bound",,"cobra_default_ub",,,"Dihydrodipicolinate synthase","meta_R_DHDPS",,,"false",,"R_DHDPS","reaction","reaction irreversible","SBO:0000176",,"false","Dihydrodipicolinate synthase",,,
,,,"meta_R_MEPCT",,,"false",,,"cobra_0_bound",,"cobra_default_ub",,,"2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase","meta_R_MEPCT",,,"false",,"R_MEPCT","reaction","reaction irreversible","SBO:0000176",,"false","2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase",,,
,,,"meta_R_MGDG160",,,"false",,,"cobra_0_bound",,"cobra_default_ub",,,"UDPgalactose 1,2-diacylglycerol 3-beta-D-galactosyltransferase (n-C16 0)","meta_R_MGDG160",,,"false",,"R_MGDG160","reaction","reaction irreversible","SBO:0000176",,"false","UDPgalactose 1,2-diacylglycerol 3-beta-D-galactosyltransferase (n-C16 0)",,,
,,,"meta_R_NNATr",,,"false",,,"cobra_default_lb",,"cobra_default_ub",,,"Nicotinate-nucleotide adenylyltransferase","meta_R_NNATr",,,"true",,"R_NNATr","reaction","reaction reversible","SBO:0000176",,"false","Nicotinate-nucleotide adenylyltransferase",,,
,,,"meta_R_NMNAT",,,"false",,,"cobra_0_bound",,"cobra_default_ub",,,"Nicotinamide-nucleotide adenylyltransferase","meta_R_NMNAT",,,"false",,"R_NMNAT","reaction","reaction irreversible","SBO:0000176",,"false","Nicotinamide-nucleotide adenylyltransferase",,,
,,,"meta_R_NMNS",,,"false",,,"cobra_0_bound",,"cobra_default_ub",,,"NMN synthetase","meta_R_NMNS",,,"false",,"R_NMNS","reaction","reaction irreversible","SBO:0000176",,"false","NMN synthetase",,,
,,,"meta_R_MGDG161",,,"false",,,"cobra_0_bound",,"cobra_default_ub",,,"UDPgalactose 1,2-diacylglycerol 3-beta-D-galactosyltransferase (n-C16 1)","meta_R_MGDG161",,,"false",,"R_MGDG161","reaction","reaction irreversible","SBO:0000176",,"false","UDPgalactose 1,2-diacylglycerol 3-beta-D-galactosyltransferase (n-C16 1)",,,
,,,"meta_R_MGDG180",,,"false",,,"cobra_0_bound",,"cobra_default_ub",,,"UDPgalactose 1,2-diacylglycerol 3-beta-D-galactosyltransferase (n-C18 0)","meta_R_MGDG180",,,"false",,"R_MGDG180","reaction","reaction irreversible","SBO:0000176",,"false","UDPgalactose 1,2-diacylglycerol 3-beta-D-galactosyltransferase (n-C18 0)",,,
,,,"meta_R_DHFS",,,"false",,,"cobra_0_bound",,"cobra_default_ub",,,"Dihydrofolate synthase","meta_R_DHFS",,,"false",,"R_DHFS","reaction","reaction irreversible","SBO:0000176",,"false","Dihydrofolate synthase",,,
,,,"meta_R_MGDG181",,,"false",,,"cobra_0_bound",,"cobra_default_ub",,,"UDPgalactose 1,2-diacylglycerol 3-beta-D-galactosyltransferase (n-C18 1)","meta_R_MGDG181",,,"false",,"R_MGDG181","reaction","reaction irreversible","SBO:0000176",,"false","UDPgalactose 1,2-diacylglycerol 3-beta-D-galactosyltransferase (n-C18 1)",,,
,,,"meta_R_MGDG181_9",,,"false",,,"cobra_0_bound",,"cobra_default_ub",,,"UDPgalactose 1,2-diacylglycerol 3-beta-D-galactosyltransferase (n-C18 1)","meta_R_MGDG181_9",,,"false",,"R_MGDG181_9","reaction","reaction irreversible","SBO:0000176",,"false","UDPgalactose 1,2-diacylglycerol 3-beta-D-galactosyltransferase (n-C18 1)",,,
,,,"meta_R_NADN",,,"false",,,"cobra_0_bound",,"cobra_default_ub",,,"NAD nucleosidase","meta_R_NADN",,,"false",,"R_NADN","reaction","reaction irreversible","SBO:0000176",,"false","NAD nucleosidase",,,
,,,"meta_R_MGDG182_9_12",,,"false",,,"cobra_0_bound",,"cobra_default_ub",,,"UDPgalactose 1,2-diacylglycerol 3-beta-D-galactosyltransferase (n-C18 2)","meta_R_MGDG182_9_12",,,"false",,"R_MGDG182_9_12","reaction","reaction irreversible","SBO:0000176",,"false","UDPgalactose 1,2-diacylglycerol 3-beta-D-galactosyltransferase (n-C18 2)",,,
,,,"meta_R_DHORDi",,,"false",,,"cobra_default_lb",,"cobra_default_ub",,,"Dihydoorotic acid dehydrogenase  irreversible ","meta_R_DHORDi",,,"true",,"R_DHORDi","reaction","reaction reversible","SBO:0000176",,"false","Dihydoorotic acid dehydrogenase  irreversible ",,,
,,,"meta_R_MGDG183_6_9_12",,,"false",,,"cobra_0_bound",,"cobra_default_ub",,,"UDPgalactose 1,2-diacylglycerol 3-beta-D-galactosyltransferase (n-C18 3)","meta_R_MGDG183_6_9_12",,,"false",,"R_MGDG183_6_9_12","reaction","reaction irreversible","SBO:0000176",,"false","UDPgalactose 1,2-diacylglycerol 3-beta-D-galactosyltransferase (n-C18 3)",,,
,,,"meta_R_MGDG183_9_12_15",,,"false",,,"cobra_0_bound",,"cobra_default_ub",,,"UDPgalactose 1,2-diacylglycerol 3-beta-D-galactosyltransferase (n-C18 3)","meta_R_MGDG183_9_12_15",,,"false",,"R_MGDG183_9_12_15","reaction","reaction irreversible","SBO:0000176",,"false","UDPgalactose 1,2-diacylglycerol 3-beta-D-galactosyltransferase (n-C18 3)",,,
,,,"meta_R_MGDG184_6_9_12_15",,,"false",,,"cobra_0_bound",,"cobra_default_ub",,,"UDPgalactose 1,2-diacylglycerol 3-beta-D-galactosyltransferase (n-C18 4)","meta_R_MGDG184_6_9_12_15",,,"false",,"R_MGDG184_6_9_12_15","reaction","reaction irreversible","SBO:0000176",,"false","UDPgalactose 1,2-diacylglycerol 3-beta-D-galactosyltransferase (n-C18 4)",,,
,,,"meta_R_ORNTA",,,"false",,,"cobra_0_bound",,"cobra_default_ub",,,"Ornithine transaminase","meta_R_ORNTA",,,"false",,"R_ORNTA","reaction","reaction irreversible","SBO:0000176",,"false","Ornithine transaminase",,,
,,,"meta_R_DPGM",,,"false",,,"cobra_default_lb",,"cobra_default_ub",,,"Diphosphoglyceromutase","meta_R_DPGM",,,"true",,"R_DPGM","reaction","reaction reversible","SBO:0000176",,"false","Diphosphoglyceromutase",,,
,,,"meta_R_MGSA",,,"false",,,"cobra_0_bound",,"cobra_default_ub",,,"Methylglyoxal synthase","meta_R_MGSA",,,"false",,"R_MGSA","reaction","reaction irreversible","SBO:0000176",,"false","Methylglyoxal synthase",,,
,,,"meta_R_DHORTS",,,"false",,,"cobra_default_lb",,"cobra_default_ub",,,"Dihydroorotase","meta_R_DHORTS",,,"true",,"R_DHORTS","reaction","reaction reversible","SBO:0000176",,"false","Dihydroorotase",,,
,,,"meta_R_LGTHL",,,"false",,,"cobra_default_lb",,"cobra_default_ub",,,"Lactoylglutathione lyase","meta_R_LGTHL",,,"true",,"R_LGTHL","reaction","reaction reversible","SBO:0000176",,"false","Lactoylglutathione lyase",,,
,,,"meta_R_PAPA160",,,"false",,,"cobra_0_bound",,"cobra_default_ub",,,"Phosphatidate phosphatase (n-C16:0)","meta_R_PAPA160",,,"false",,"R_PAPA160","reaction","reaction irreversible","SBO:0000176",,"false","Phosphatidate phosphatase (n-C16:0)",,,
,,,"meta_R_DHQS",,,"false",,,"cobra_0_bound",,"cobra_default_ub",,,"3-dehydroquinate synthase","meta_R_DHQS",,,"false",,"R_DHQS","reaction","reaction irreversible","SBO:0000176",,"false","3-dehydroquinate synthase",,,
,,,"meta_R_PAPA161",,,"false",,,"cobra_0_bound",,"cobra_default_ub",,,"Phosphatidate phosphatase (n-C16:1)","meta_R_PAPA161",,,"false",,"R_PAPA161","reaction","reaction irreversible","SBO:0000176",,"false","Phosphatidate phosphatase (n-C16:1)",,,
